NAME,ID,Total_Amount,,
Sherrie,6.73E+16,1382,,
Janis,6.12E+16,9534,,
Ginnie,5.32E+16,9226,,
Bobinette,5.38E+16,9178,,
Grier,6.38E+16,7295,,
Nessie,5.96E+16,9426,,
Roz,5.49E+16,2300,,
Kylynn,5.29E+16,6304,,
Sophia,5.53E+16,6255,,
Latisha,5.01E+16,9529,,
Julieta,5.98E+16,8161,,
Tilly,6.84E+16,1601,,
Tersina,6.59E+16,3717,,
Hollie,5.97E+16,2947,,
Drucie,6.24E+16,9673,,
Frances,4.35E+16,1102,,
Jorry,4.23E+16,7012,,
Frances,5.28E+16,3754,,
Gertrud,6.93E+16,3418,,
Rivalee,5.20E+16,9761,,
Tybie,5.87E+16,3358,,
Averyl,4.19E+16,6034,,
Xylina,6.56E+16,1901,,
Lynnea,4.21E+16,6306,,
Paule,6.52E+16,7751,,
Lesly,6.12E+16,3287,,
Tracey,5.32E+16,9994,,
Cassondra,4.68E+16,6986,,
Natka,5.48E+16,5592,,
Kial,4.15E+16,3468,,
Aryn,6.33E+16,3501,,
Sarette,6.17E+16,7164,,
Dulcinea,4.79E+16,4526,,
Elise,4.51E+16,7611,,
Mallory,4.92E+16,9544,,
Raina,4.01E+16,4392,,
Angelique,6.88E+16,7202,,
Raf,4.20E+16,2965,,
Heida,6.33E+16,7395,,
Teriann,4.71E+16,7334,,
Keelia,5.07E+16,5675,,
Edyth,5.13E+16,7333,,
Bertine,5.00E+16,5786,,
Daryl,5.76E+16,6815,,
Hallie,5.86E+16,6903,,
Tatiania,5.12E+16,7006,,
Claresta,4.59E+16,3040,,
Alia,4.63E+16,9622,,
Annabela,5.91E+16,1873,,
Belva,5.92E+16,3813,,
Gusty,4.70E+16,1694,,
Jasmina,4.78E+16,7700,,
Ebonee,5.94E+16,1889,,
Gerrie,4.42E+16,8406,,
Agnese,5.12E+16,5515,,
Halette,5.14E+16,7116,,
Jillayne,6.62E+16,9308,,
Alie,4.88E+16,7641,,
Claudina,4.78E+16,9041,,
Lory,5.10E+16,1050,,
Lisette,6.09E+16,6611,,
Jennica,4.69E+16,9709,,
Perry,4.69E+16,3977,,
Alie,5.28E+16,5312,,
Tobe,5.86E+16,1388,,
Harrietta,6.82E+16,3301,,
Karly,4.40E+16,9056,,
Agathe,5.41E+16,7876,,
Cam,5.56E+16,7787,,
Basia,4.61E+16,7914,,
Jorry,6.73E+16,2013,,
Marleah,6.99E+16,4912,,
Lynea,5.44E+16,9462,,
Marnia,6.08E+16,7326,,
Corly,5.24E+16,9300,,
Jinny,4.47E+16,1161,,
Heddie,6.84E+16,9241,,
Atlanta,4.02E+16,7198,,
Genovera,6.79E+16,1349,,
Valeda,4.55E+16,6894,,
Hope,6.97E+16,8494,,
Dorothy,5.86E+16,9853,,
Karlee,4.77E+16,6194,,
Lenna,6.46E+16,6602,,
Lizzie,4.40E+16,8166,,
Merrie,5.34E+16,7322,,
Priscilla,5.37E+16,4814,,
Lorenza,5.49E+16,5530,,
Althea,5.75E+16,6216,,
Brianna,4.25E+16,9554,,
Madalyn,4.50E+16,6474,,
Chastity,6.24E+16,4795,,
Celestyna,5.76E+16,5936,,
Wilma,5.12E+16,8036,,
Tarra,5.65E+16,4396,,
Amii,6.68E+16,4268,,
Konstance,5.24E+16,3331,,
Kelly,6.00E+16,7716,,
Rochette,6.74E+16,4258,,
Lorne,6.76E+16,5455,,
Kathi,5.32E+16,7694,,
Karlee,4.18E+16,4161,,
Brianna,4.73E+16,1039,,
Clary,6.06E+16,3826,,
Tobe,5.38E+16,2726,,
Flory,4.87E+16,6205,,
Fanchon,5.26E+16,1891,,
Angela,5.37E+16,4708,,
Brandise,6.60E+16,5038,,
Meriel,6.78E+16,8384,,
Mady,5.83E+16,5306,,
Sybille,5.51E+16,6819,,
Nananne,4.31E+16,6172,,
Shell,5.42E+16,3395,,
Fanchon,6.62E+16,1165,,
Bobinette,6.65E+16,3326,,
Aryn,6.97E+16,6186,,
Susan,6.27E+16,4587,,
Cyb,4.44E+16,3117,,
Henriette,5.60E+16,4748,,
Tobe,6.10E+16,1724,,
Gerianna,5.27E+16,9103,,
Carly,5.83E+16,3510,,
Cherilyn,6.51E+16,8690,,
Dorice,5.77E+16,5966,,
Millie,6.52E+16,5279,,
Daryl,6.74E+16,4259,,
Maisey,4.92E+16,9823,,
Beth,6.69E+16,8299,,
Sibella,4.25E+16,9126,,
Atlanta,4.45E+16,4916,,
Margette,4.65E+16,9900,,
Molli,6.31E+16,4260,,
Susette,5.99E+16,2297,,
Lisette,6.33E+16,3545,,
Imojean,4.89E+16,4204,,
Lila,6.79E+16,1371,,
Pollyanna,5.22E+16,7052,,
Tomasina,4.73E+16,5241,,
Clo,6.55E+16,4803,,
Jemie,6.14E+16,2338,,
Penelopa,4.46E+16,7397,,
Corry,4.57E+16,7360,,
Agathe,5.93E+16,5236,,
Susan,6.70E+16,4786,,
Sara-Ann,5.83E+16,8412,,
Corry,5.31E+16,2524,,
Ivett,5.30E+16,5078,,
Yolane,5.01E+16,7926,,
Ardenia,6.20E+16,2246,,
Peri,4.22E+16,6025,,
Aubrie,4.53E+16,8749,,
Malina,6.14E+16,7402,,
Deane,5.90E+16,6071,,
Luci,5.09E+16,5790,,
Fred,4.60E+16,7567,,
Keelia,6.76E+16,5364,,
Pearline,6.18E+16,7571,,
Bernardine,6.74E+16,5305,,
Eugine,5.91E+16,8637,,
Carmela,6.82E+16,8284,,
Margette,6.90E+16,6111,,
Krystle,4.75E+16,8055,,
Jillayne,4.83E+16,5151,,
Judy,5.55E+16,9919,,
Nanete,5.51E+16,1818,,
Lanna,6.35E+16,7525,,
Ardeen,4.95E+16,9646,,
Binny,6.25E+16,7412,,
Susan,5.59E+16,1985,,
Carree,5.43E+16,3410,,
Olivette,4.27E+16,6372,,
Sandie,4.48E+16,3821,,
Fredericka,5.04E+16,7000,,
Luci,5.86E+16,9574,,
Morganica,6.36E+16,4545,,
Janenna,4.85E+16,4306,,
Blondelle,6.99E+16,4318,,
Meghann,5.83E+16,5790,,
Odessa,5.37E+16,1019,,
Renie,6.71E+16,5993,,
Ulrike,6.00E+16,9412,,
Fayre,5.02E+16,4043,,
Odessa,6.74E+16,5357,,
Tonia,6.20E+16,7693,,
Goldie,5.15E+16,4121,,
Susette,4.59E+16,3444,,
Oralee,5.43E+16,7052,,
Shaine,5.02E+16,6665,,
Arlena,6.86E+16,1956,,
Briney,5.18E+16,4244,,
Corly,6.63E+16,1892,,
Myrtice,5.26E+16,4830,,
Gertrud,5.14E+16,7184,,
Raquela,5.50E+16,2020,,
Hyacinthe,6.04E+16,9626,,
Farrah,5.98E+16,1699,,
Dorthy,6.16E+16,6769,,
Leona,6.70E+16,9218,,
Kerrin,6.08E+16,3970,,
Gilligan,5.42E+16,2145,,
Winifred,5.92E+16,6875,,
Cristine,6.69E+16,1323,,
Corly,4.31E+16,6602,,
Dari,4.97E+16,8567,,
Philis,6.66E+16,4933,,
Aurore,6.42E+16,8762,,
Katharina,6.05E+16,7665,,
Jasmina,6.32E+16,1779,,
Sheree,6.72E+16,3478,,
Kore,5.51E+16,8013,,
Mady,4.48E+16,7175,,
Maryellen,4.90E+16,8034,,
Emelina,5.44E+16,8893,,
Cacilie,5.54E+16,3327,,
Fayre,5.96E+16,7838,,
Priscilla,5.81E+16,2272,,
Ketti,6.45E+16,1440,,
Misha,4.48E+16,9843,,
Mady,4.43E+16,9659,,
Karlee,6.55E+16,2652,,
Anallese,6.03E+16,3765,,
Sabina,5.43E+16,8096,,
Fanchon,7.00E+16,8792,,
Cristine,6.41E+16,4049,,
Lynnea,5.69E+16,3889,,
Olivette,5.67E+16,2926,,
Fawne,6.95E+16,9537,,
Jolyn,5.71E+16,8811,,
Beth,4.15E+16,1028,,
Brianna,5.05E+16,8849,,
Ada,6.50E+16,5470,,
Almeta,6.08E+16,1204,,
Stacey,6.04E+16,8989,,
Ezmeralda,6.42E+16,2072,,
Juliane,6.43E+16,4379,,
Berta,5.41E+16,9844,,
Johna,5.49E+16,7006,,
Maud,5.36E+16,7061,,
Concettina,4.07E+16,7531,,
Michaelina,4.11E+16,1940,,
Kayla,6.81E+16,9564,,
Lanna,6.35E+16,6506,,
Natka,5.51E+16,7505,,
Janis,4.14E+16,8555,,
Antonietta,6.33E+16,2504,,
Joleen,6.24E+16,2379,,
Claudina,4.57E+16,5802,,
Tracey,4.33E+16,7344,,
Annora,6.25E+16,2518,,
Madelle,6.25E+16,8107,,
Giustina,5.02E+16,1600,,
Tamqrah,4.51E+16,4505,,
Zaria,6.46E+16,9965,,
Lynnea,4.52E+16,8422,,
Gabriellia,5.89E+16,5369,,
Meg,4.72E+16,3628,,
Reeba,6.92E+16,7754,,
Karlee,5.21E+16,7520,,
Claresta,6.94E+16,6992,,
Andree,6.76E+16,5733,,
Tami,5.10E+16,4684,,
Joelly,5.89E+16,7103,,
Candi,6.56E+16,1315,,
Trudie,6.83E+16,9452,,
Hollie,5.43E+16,7164,,
Marti,6.82E+16,9670,,
Carilyn,6.13E+16,4903,,
Rayna,6.10E+16,1651,,
Tybie,4.03E+16,9992,,
Jasmina,4.02E+16,7604,,
Laurene,4.17E+16,4036,,
Raf,4.27E+16,2015,,
Patricia,4.79E+16,6038,,
Meriel,6.85E+16,4540,,
Asia,5.77E+16,9648,,
Margalo,4.28E+16,6272,,
Catrina,4.26E+16,7969,,
Viviene,5.08E+16,9253,,
Aigneis,5.35E+16,6173,,
Chloris,5.48E+16,3580,,
Cam,5.20E+16,8127,,
Binny,6.17E+16,9244,,
Ekaterina,5.74E+16,7869,,
Ericka,5.93E+16,4734,,
Lory,5.07E+16,5611,,
Lindie,5.11E+16,2173,,
Tressa,4.59E+16,3788,,
Ivett,4.42E+16,1957,,
Angela,4.68E+16,8252,,
Melisent,5.25E+16,8616,,
Gale,6.19E+16,3369,,
Harmonia,5.22E+16,9026,,
Max,5.33E+16,4579,,
Doralynne,5.12E+16,1366,,
Halette,4.40E+16,8012,,
Daryl,4.35E+16,4172,,
Alisha,6.72E+16,6352,,
Marti,5.92E+16,8514,,
Viki,4.01E+16,4809,,
Violet,6.13E+16,6834,,
Codie,5.32E+16,5818,,
Mariann,4.04E+16,8543,,
Celestyna,5.36E+16,2367,,
Lanna,5.21E+16,8723,,
Angelique,4.90E+16,6941,,
Millie,5.13E+16,9981,,
Henriette,5.48E+16,6192,,
Sharlene,6.44E+16,8070,,
Ayn,6.71E+16,4850,,
Latisha,4.68E+16,1004,,
Sam,4.01E+16,6076,,
Amara,5.66E+16,8992,,
Sharai,4.30E+16,5813,,
Myriam,5.71E+16,6143,,
Aryn,4.17E+16,3529,,
Ardenia,6.34E+16,3806,,
Renae,4.76E+16,9417,,
Fina,5.21E+16,8543,,
Mireielle,6.07E+16,5719,,
Dotty,6.24E+16,4650,,
Sandie,5.47E+16,9658,,
Hayley,5.50E+16,6940,,
Vinita,5.77E+16,9493,,
Leona,6.45E+16,7530,,
Lenna,5.14E+16,2586,,
Carmela,6.00E+16,2807,,
Deirdre,6.93E+16,4898,,
Vinita,6.90E+16,4099,,
Althea,4.03E+16,3816,,
Daphne,5.60E+16,8608,,
Cordi,4.96E+16,4789,,
Raina,6.88E+16,1552,,
Eadie,4.64E+16,7820,,
Brooks,5.63E+16,8192,,
Lacie,4.81E+16,1395,,
Deloria,6.41E+16,7084,,
Evaleen,5.31E+16,6849,,
Gusty,6.31E+16,8732,,
Aili,5.07E+16,6394,,
Millie,5.55E+16,8643,,
Betta,4.34E+16,2769,,
Bettine,6.28E+16,3885,,
Loree,4.21E+16,4930,,
Debee,6.55E+16,3468,,
Madalyn,5.62E+16,2849,,
Lorenza,5.23E+16,6510,,
Amalie,5.47E+16,1807,,
Bernardine,4.04E+16,5042,,
Hope,6.87E+16,1858,,
Tilly,4.71E+16,5637,,
Shandie,5.91E+16,1103,,
Selma,5.41E+16,2870,,
Helena,4.32E+16,9665,,
Sophia,4.37E+16,2757,,
Albertina,5.61E+16,2319,,
Vevay,5.24E+16,1137,,
Vere,5.51E+16,4228,,
Larine,5.85E+16,7238,,
Tierney,6.67E+16,6681,,
Maridel,5.73E+16,5886,,
Patricia,5.42E+16,5610,,
Micheline,5.60E+16,2596,,
Debee,6.38E+16,3405,,
Lelah,6.93E+16,4358,,
Beatriz,4.89E+16,2536,,
Netty,5.77E+16,6421,,
Mathilda,5.36E+16,4047,,
Paola,5.98E+16,5697,,
Ulrike,6.91E+16,6108,,
Marline,5.84E+16,5795,,
Darlleen,4.98E+16,5577,,
Sissy,6.67E+16,5670,,
Brynna,5.80E+16,3196,,
Kate,5.85E+16,1084,,
Flory,5.44E+16,9527,,
Averyl,5.08E+16,3744,,
Harmonia,4.29E+16,5557,,
Jessamyn,4.14E+16,4528,,
Vivia,6.82E+16,5710,,
Ardeen,6.53E+16,4032,,
Debee,6.60E+16,3302,,
Diena,6.84E+16,7488,,
Jemie,6.98E+16,1659,,
Catharine,4.47E+16,3885,,
Lucille,4.20E+16,1283,,
Dotty,5.41E+16,6544,,
Ardenia,6.22E+16,6821,,
Jenda,4.04E+16,6518,,
Tracey,4.80E+16,3321,,
Donetta,6.12E+16,4670,,
Frances,5.51E+16,4534,,
Nicoli,6.56E+16,7594,,
Annora,6.46E+16,1808,,
Wilma,6.31E+16,3477,,
Lynde,5.85E+16,4513,,
Marleah,6.17E+16,4377,,
Perry,4.42E+16,5831,,
Noelle,4.40E+16,4837,,
Etta,6.70E+16,7796,,
Adelle,5.35E+16,5424,,
Arlena,5.21E+16,6711,,
Frances,4.63E+16,6101,,
Tabbatha,4.66E+16,3581,,
Ana,4.24E+16,6643,,
Kathi,5.13E+16,6316,,
Taffy,5.79E+16,5457,,
Perry,4.66E+16,4031,,
Isa,6.70E+16,1336,,
Sean,4.64E+16,5959,,
Dawn,6.06E+16,7850,,
Millie,5.54E+16,6273,,
Selia,4.73E+16,1933,,
Clo,6.57E+16,6241,,
Johna,4.67E+16,8605,,
Ardeen,4.00E+16,6748,,
Benita,5.85E+16,8608,,
Deloria,6.96E+16,5386,,
Brena,4.78E+16,5849,,
Starla,5.64E+16,5166,,
Celestyna,6.82E+16,5376,,
Miquela,6.49E+16,1545,,
Dorice,5.13E+16,2713,,
Di,4.11E+16,4849,,
Randa,4.27E+16,6690,,
Imojean,6.67E+16,7701,,
Chloris,4.92E+16,2302,,
Collen,5.40E+16,8340,,
Shirlee,4.71E+16,9335,,
Berta,5.52E+16,8701,,
Agnese,4.67E+16,1356,,
Kathy,4.57E+16,9484,,
Carlie,4.46E+16,5672,,
Genevra,6.81E+16,5579,,
Gale,6.89E+16,7542,,
Corry,6.06E+16,4079,,
Loree,6.68E+16,1352,,
Natka,6.84E+16,7217,,
Sallie,5.41E+16,5639,,
Alisha,5.39E+16,2340,,
Sam,5.32E+16,6511,,
Renae,6.32E+16,1161,,
Althea,5.77E+16,1065,,
Fredericka,4.59E+16,7296,,
Karolina,6.39E+16,9520,,
Ardeen,4.70E+16,5717,,
Ardys,6.82E+16,3498,,
Marika,5.79E+16,7059,,
Oona,6.29E+16,5526,,
Esmeralda,6.24E+16,4556,,
Flo,4.91E+16,6065,,
Wanda,6.72E+16,5597,,
Tiffie,6.54E+16,8373,,
Jorry,4.41E+16,7958,,
Marline,4.36E+16,9412,,
Peri,5.75E+16,1498,,
Benita,6.08E+16,2974,,
Lory,5.95E+16,6685,,
Jemie,4.11E+16,5616,,
Kellen,5.22E+16,4862,,
Stevana,5.75E+16,5557,,
Ofilia,4.66E+16,9129,,
Myriam,6.52E+16,8354,,
Kittie,6.94E+16,3605,,
Jinny,5.93E+16,9731,,
Henriette,5.81E+16,4721,,
Concettina,4.76E+16,9136,,
Sharlene,4.52E+16,1403,,
Ann-Marie,4.92E+16,2473,,
Nannie,4.15E+16,4570,,
Dolli,4.86E+16,1130,,
Esmeralda,6.43E+16,1784,,
Tracey,6.07E+16,2738,,
Albertina,4.06E+16,9388,,
Tracey,6.63E+16,6104,,
Belinda,4.52E+16,1071,,
Ashlee,4.77E+16,8202,,
Max,6.27E+16,9221,,
Christy,4.43E+16,4661,,
Ketti,5.59E+16,3690,,
Olwen,6.30E+16,3156,,
Emmey,4.70E+16,4968,,
Nataline,5.92E+16,4829,,
Barbara,6.09E+16,8497,,
Christal,6.70E+16,2884,,
Cherrita,6.79E+16,8924,,
Gratia,6.39E+16,9391,,
Ivett,4.79E+16,7055,,
Rozele,4.19E+16,5482,,
Ermengarde,4.79E+16,7363,,
Fawne,4.79E+16,5873,,
Hallie,4.66E+16,3932,,
Loree,5.20E+16,4232,,
Corene,4.40E+16,3239,,
Henriette,4.23E+16,2265,,
Lenna,4.70E+16,9450,,
Nariko,6.14E+16,5298,,
Christian,6.50E+16,9360,,
Roslyn,6.90E+16,1849,,
Addia,6.37E+16,8572,,
Arlina,4.14E+16,9945,,
Selia,4.05E+16,1462,,
Donetta,6.49E+16,6852,,
Carmencita,6.20E+16,8223,,
Nadine,4.84E+16,1158,,
Caryl,5.63E+16,3613,,
Rori,4.87E+16,1224,,
Merci,6.56E+16,5625,,
Oralee,6.23E+16,1611,,
Cristine,4.37E+16,6852,,
Janenna,5.10E+16,6441,,
Shandie,5.34E+16,6165,,
Sadie,6.96E+16,1065,,
Tilly,5.46E+16,2026,,
Rani,6.38E+16,1586,,
Consuela,6.89E+16,8437,,
Cindelyn,4.56E+16,7296,,
Robinia,6.19E+16,2438,,
Christian,5.89E+16,4176,,
Allis,6.04E+16,9432,,
Olivette,6.86E+16,8202,,
Chere,4.35E+16,9515,,
Atlanta,4.49E+16,8975,,
Fanchon,4.17E+16,3296,,
Belva,5.80E+16,8159,,
Dulce,4.03E+16,9228,,
Rosaline,5.66E+16,3154,,
Jessy,5.49E+16,1698,,
Binny,5.50E+16,2434,,
Mildrid,4.33E+16,4099,,
Chere,5.41E+16,4805,,
Linet,5.67E+16,7172,,
Jenda,5.64E+16,3063,,
Clary,4.65E+16,7056,,
Catharine,4.14E+16,7397,,
Maryellen,4.72E+16,5858,,
Helena,5.77E+16,2100,,
Frank,5.99E+16,3175,,
Alie,5.61E+16,3647,,
Kimmy,4.86E+16,1933,,
Zaria,5.87E+16,7652,,
Fidelia,4.74E+16,7479,,
Peri,6.38E+16,2573,,
Angela,6.44E+16,6315,,
Lanae,5.59E+16,2445,,
Leeanne,6.85E+16,6233,,
Roslyn,5.73E+16,9416,,
Kittie,4.35E+16,6545,,
Joelly,5.84E+16,7789,,
Mary,6.32E+16,5183,,
Nonnah,4.02E+16,6376,,
Teddie,4.35E+16,7896,,
Mathilda,5.40E+16,6840,,
Betta,6.65E+16,6769,,
Pearline,6.07E+16,4016,,
Aili,4.47E+16,3677,,
Ricky,4.92E+16,3773,,
Nita,6.01E+16,3160,,
Georgetta,6.28E+16,9945,,
Sibella,5.36E+16,1927,,
Binny,4.06E+16,2306,,
Ermengarde,5.72E+16,8133,,
Penelopa,5.52E+16,8343,,
Georgina,6.53E+16,5474,,
Jemie,6.78E+16,8730,,
Lenna,5.92E+16,7486,,
Dania,5.61E+16,3952,,
Jan,4.76E+16,3829,,
Belva,6.51E+16,7500,,
Alexine,6.40E+16,8518,,
Suzette,6.55E+16,2427,,
Tressa,4.30E+16,1684,,
Britni,6.11E+16,9312,,
Bobbi,6.82E+16,1293,,
Alyssa,5.77E+16,4163,,
Florie,6.37E+16,7853,,
Gilligan,4.03E+16,9982,,
Margalo,4.53E+16,1019,,
Katleen,5.52E+16,9820,,
Allyce,6.61E+16,8897,,
Bernie,5.78E+16,9530,,
Raf,4.42E+16,6919,,
Steffane,4.68E+16,2929,,
Beth,4.48E+16,4883,,
Misha,5.54E+16,2047,,
Augustine,5.83E+16,5127,,
Chrystel,5.75E+16,9166,,
Yvonne,4.15E+16,8127,,
Alyssa,4.93E+16,6120,,
Shell,6.62E+16,7319,,
Ebonee,6.19E+16,6189,,
Lorne,4.99E+16,7421,,
Annecorinne,6.09E+16,5878,,
Lusa,4.68E+16,7298,,
Lorenza,5.97E+16,9817,,
Flo,4.02E+16,1116,,
Inga,5.34E+16,8798,,
Adelle,4.27E+16,1484,,
Kayla,6.62E+16,1218,,
Trixi,6.28E+16,2335,,
Marti,4.62E+16,1628,,
Fawne,6.45E+16,8505,,
Olivette,5.14E+16,6279,,
Fina,5.38E+16,6502,,
Emmey,4.98E+16,1696,,
Lynnea,5.52E+16,1005,,
Keelia,4.60E+16,9240,,
Christian,6.52E+16,6450,,
Jolyn,4.80E+16,6422,,
Lindie,4.24E+16,7035,,
Frank,4.67E+16,2724,,
Talya,6.17E+16,2206,,
Kittie,5.16E+16,2658,,
Maryellen,4.53E+16,2803,,
Nannie,6.37E+16,2391,,
Christy,5.34E+16,3708,,
Leeanne,5.13E+16,7729,,
Alex,5.76E+16,8559,,
Gusty,4.31E+16,2807,,
Deloria,5.71E+16,7871,,
Tersina,5.60E+16,6076,,
Sadie,6.82E+16,3206,,
Odessa,4.14E+16,9527,,
Cristine,4.94E+16,7859,,
Valeda,4.28E+16,4078,,
Mureil,6.07E+16,2213,,
Lonnie,4.61E+16,4645,,
Aurelie,4.62E+16,3034,,
Anthia,4.08E+16,5243,,
Phylis,6.47E+16,6563,,
Janenna,6.97E+16,5110,,
Ofilia,4.27E+16,5394,,
Karina,4.42E+16,7780,,
Tonia,4.81E+16,2379,,
Tonia,5.57E+16,6667,,
Cristabel,6.09E+16,4719,,
Kalina,6.95E+16,6939,,
Bertine,6.34E+16,6124,,
Melodie,5.61E+16,5113,,
Layla,6.32E+16,3953,,
Jerry,6.79E+16,2590,,
Blinni,4.17E+16,7792,,
Joy,4.57E+16,4410,,
Xylina,4.57E+16,5630,,
Jennica,5.84E+16,9613,,
Tiffie,6.32E+16,7371,,
Gabriellia,5.85E+16,2674,,
Eugine,6.35E+16,3670,,
Tiffie,6.11E+16,4202,,
Addia,4.78E+16,8504,,
Queenie,6.66E+16,3315,,
Emylee,4.26E+16,9459,,
Pamella,6.68E+16,7873,,
Carol-Jean,4.50E+16,1856,,
Hermione,4.39E+16,9289,,
Emelina,5.24E+16,9700,,
Paola,5.47E+16,6937,,
Merry,4.26E+16,9147,,
Minne,6.23E+16,9515,,
Michaelina,4.36E+16,7024,,
Thalia,5.70E+16,2349,,
Marinna,5.95E+16,4838,,
Jorry,5.94E+16,2913,,
Corene,6.44E+16,6241,,
Vinita,5.82E+16,9044,,
Devina,4.46E+16,1945,,
Fina,4.41E+16,5176,,
Renie,4.73E+16,2711,,
Winifred,4.04E+16,4172,,
Theodora,4.05E+16,6440,,
Annabela,4.34E+16,6968,,
Millie,5.53E+16,5438,,
Clary,6.22E+16,9858,,
Lila,6.85E+16,1210,,
Leontine,5.57E+16,8732,,
Marylou,6.20E+16,1420,,
Shannah,5.08E+16,9316,,
Trudie,4.19E+16,3263,,
Nelle,5.59E+16,3712,,
Quintina,4.83E+16,9309,,
Kirbee,4.62E+16,6908,,
Leeanne,4.60E+16,1396,,
Joane,5.91E+16,3018,,
Hallie,5.49E+16,1845,,
Maisey,6.53E+16,7858,,
Juliane,5.20E+16,8706,,
Gretal,6.22E+16,6935,,
Dede,5.35E+16,7944,,
Elise,6.29E+16,6215,,
Joceline,5.26E+16,5506,,
Elvira,6.77E+16,8418,,
Monika,5.90E+16,9331,,
Heida,5.09E+16,6396,,
Fanchon,6.09E+16,6948,,
Donnie,5.98E+16,4738,,
Shirlee,6.10E+16,4589,,
Yetty,5.15E+16,6217,,
Helsa,4.77E+16,1713,,
Deloria,4.28E+16,6343,,
Joane,4.15E+16,3761,,
Hermione,4.45E+16,4384,,
Emylee,6.28E+16,1656,,
Jacquetta,6.32E+16,4761,,
Hannis,6.09E+16,2162,,
Cyb,5.74E+16,1892,,
Celestyna,6.56E+16,9959,,
Beverley,4.98E+16,8615,,
Ricky,4.53E+16,6186,,
Jackie,4.77E+16,8550,,
Ezmeralda,4.63E+16,8474,,
Sharlene,6.03E+16,9380,,
Nataline,4.19E+16,8873,,
Roslyn,6.89E+16,1868,,
Andeee,4.46E+16,9995,,
Bernardine,6.00E+16,4770,,
Juliane,4.71E+16,2474,,
Christian,5.87E+16,6277,,
Helena,6.77E+16,8538,,
Zaria,5.21E+16,4929,,
Vanessa,4.45E+16,1958,,
Lita,5.48E+16,8998,,
Lily,4.22E+16,1022,,
Janey,6.72E+16,2586,,
Estell,4.15E+16,6490,,
Feliza,4.41E+16,3159,,
Henriette,6.67E+16,7876,,
Ashlee,4.78E+16,1115,,
Ebonee,5.95E+16,8250,,
Shandie,4.58E+16,6864,,
Gwenneth,6.71E+16,9960,,
Vonny,5.05E+16,9431,,
Gale,5.66E+16,4381,,
Dominga,6.18E+16,7525,,
Morganica,4.40E+16,9409,,
Vevay,6.01E+16,8368,,
Louella,4.10E+16,5472,,
Edyth,4.33E+16,6718,,
Helsa,4.49E+16,7644,,
Vonny,6.95E+16,5222,,
Elsie,4.37E+16,2674,,
Annora,5.08E+16,2385,,
Roslyn,5.55E+16,2990,,
Chere,4.73E+16,9822,,
Etta,4.24E+16,6627,,
Diena,5.55E+16,3571,,
Magdalena,5.41E+16,6507,,
Marylou,4.68E+16,1234,,
Mignon,4.47E+16,9266,,
Shaylyn,5.67E+16,9361,,
Rori,4.70E+16,7122,,
Christy,6.97E+16,9270,,
Alia,6.08E+16,5410,,
Debee,5.18E+16,9194,,
Ellette,6.80E+16,1574,,
Valeda,6.21E+16,3066,,
Selia,4.58E+16,9393,,
Cherrita,6.41E+16,3728,,
Elie,6.52E+16,7592,,
Jan,5.91E+16,5419,,
Aimil,4.79E+16,7626,,
Claresta,6.84E+16,5892,,
Ericka,5.50E+16,4362,,
Zsa Zsa,6.39E+16,3406,,
Tybie,5.71E+16,9053,,
Roslyn,6.24E+16,1925,,
Ginnie,5.98E+16,4142,,
Ermengarde,5.06E+16,4222,,
Ricky,4.90E+16,2091,,
Coral,5.24E+16,2330,,
Tina,4.61E+16,7709,,
Nyssa,4.20E+16,4913,,
Berta,4.05E+16,8381,,
Nataline,5.69E+16,2107,,
Cacilie,6.48E+16,9969,,
Jaime,4.41E+16,8169,,
Caressa,5.41E+16,8104,,
Kristina,4.25E+16,6914,,
Gusella,6.73E+16,4271,,
Stacey,4.88E+16,2471,,
Chandra,4.30E+16,3768,,
Juliane,5.66E+16,1601,,
Brena,5.45E+16,6683,,
Jaime,4.03E+16,6657,,
Lily,6.22E+16,1613,,
Brena,4.95E+16,9970,,
Ana,5.44E+16,3590,,
Marjie,4.76E+16,7302,,
Belinda,6.13E+16,6368,,
Allyce,6.50E+16,8190,,
Xylina,6.04E+16,7418,,
Romona,6.77E+16,7330,,
Siana,4.15E+16,3367,,
Vivia,4.31E+16,7602,,
Inga,6.68E+16,1980,,
Sadie,5.02E+16,8205,,
Aurelie,4.20E+16,1866,,
Emmey,6.47E+16,2094,,
Sherrie,4.22E+16,8417,,
Kaja,4.40E+16,2309,,
Chrystel,5.99E+16,6960,,
Eugine,6.15E+16,7422,,
Farrah,5.02E+16,2493,,
Melodie,4.76E+16,8260,,
Fayre,4.89E+16,6434,,
Kaja,5.90E+16,4121,,
Felice,6.43E+16,8717,,
Adelle,4.88E+16,2574,,
Florencia,6.85E+16,9998,,
Lauryn,5.04E+16,4177,,
Olivette,6.80E+16,4682,,
Marcelline,6.89E+16,8552,,
Adele,5.89E+16,5257,,
Annabela,6.65E+16,3017,,
Tierney,5.55E+16,4427,,
Eve,4.79E+16,4371,,
Katleen,4.50E+16,3574,,
Alex,6.27E+16,5864,,
Jennica,6.40E+16,3681,,
Halette,6.31E+16,1922,,
Demetris,5.70E+16,9204,,
Penelopa,6.89E+16,9368,,
Lenna,5.48E+16,2675,,
Merle,6.09E+16,9622,,
Elyssa,5.84E+16,2228,,
Anestassia,5.33E+16,7098,,
